"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"122402",655.294326289855,0.0098108257143233,0.123596835258241,0.0793776450167577,0.936732249218829,0.960311321853628
"5106",1825.27637627374,0.00980207444482611,0.137940211838238,0.0710603116683696,0.943349754984168,0.964887420623076
"100750247",246.098352190864,0.00620993441760628,0.216051232319948,0.0287428789501652,0.977069658024916,0.985872087376492
"79178",173.982566297219,-0.00598212821225816,0.171372031002736,-0.0349072609880117,0.972153690712166,0.983126079997857
"1603",1084.93813710963,0.00447564311722734,0.120648184087738,0.0370966471735086,0.970407945358049,0.983126079997857
"641455",32.8667883570347,-0.00289545755851296,0.360099448921897,-0.0080407164386996,0.993584505626131,0.9980400415258
"8748",0.486968692394836,0.00154223521672577,0.618731795301086,0.0024925746962386,0.998011215192587,NA
"7528",927.235426959943,-0.00152172960380106,0.122980409827027,-0.0123737561611755,0.990127422931953,0.996802439266326
"122704",183.118502671239,0.000740079898197707,0.173435124654353,0.00426718578299897,0.996595288678331,0.998824808339804
"123096",1091.25477087083,0.000115919740109735,0.152912741355643,0.000758077705507417,0.99939514156082,0.99939514156082
